,FP1,CZ,FZ,C3,C4,F3,O1,O2,Perception
0,0.47902380031274955,0.374725118150955,0.28224330305548634,0.41796922419015864,0.4641799500650614,0.15272658571014558,0.6303596117935009,0.2833570279665464,0.0
0,0.4730180341943447,0.3695930670801635,0.2601722785717698,0.4111956013930938,0.4583703161901751,0.15662358116382818,0.6465274856801771,0.28709819787141155,0.0
0,0.4716786342104856,0.3684349206458097,0.24374282336217115,0.4095986510702144,0.4550936331017902,0.1605594723847755,0.6611362351022826,0.2917885687527318,0.0
0,0.47377138224438764,0.3729712282752999,0.2272199815902904,0.41391028554206766,0.45468403656719186,0.1659537791287398,0.6764905760703767,0.30064179766910387,0.0
0,0.47747013256753484,0.3817440396175063,0.21533929242117253,0.42401957415342556,0.45774471080856455,0.16929555951604364,0.681567663641481,0.30542566563294843,0.0
0,0.479044550389377,0.3854182286826527,0.21276400557752237,0.4284536384867914,0.45942064549042455,0.17015344035595273,0.681736001909937,0.3059395469714302,0.0
0,0.4820343587737697,0.3937679666273891,0.20874730792574758,0.4390481212009667,0.4634079644346862,0.1713051334968369,0.6777860837853505,0.30394335168928643,0.0
0,0.48929150157108214,0.4094024802440875,0.206435630302467,0.45892555926944556,0.4720051669275592,0.17347705408489733,0.6693851592686738,0.29776980225271843,0.0
0,0.5002178743074834,0.4273573986510203,0.20668737512672866,0.48174812479145884,0.4818056570896661,0.17597917373239932,0.6580497542387846,0.2891711530549484,0.0
0,0.50733554707888,0.439569509875318,0.2079955218389278,0.4974048751994751,0.4891384847393182,0.17817208658793213,0.6487516981179541,0.28219760594958243,0.0
0,0.5185577715800317,0.45862459942096423,0.21034326748670004,0.5218588357678035,0.5012312213162399,0.18233767523470842,0.6352661472979191,0.27139907324079754,0.0
0,0.5254642754801075,0.474793895740635,0.20989839509445943,0.5430389513375047,0.5095900697395922,0.18606889877640267,0.6223780138660637,0.26111510330201176,0.0
0,0.5261906611868631,0.47893125082361554,0.208543697958358,0.5486118809173199,0.5107343736017258,0.1868006313591037,0.618522338171015,0.25749838667450914,0.0
0,0.5265484037416128,0.4867035486418219,0.20526442517603308,0.5589558267785317,0.511767191002276,0.18798597032959888,0.6132389767857811,0.25065199638078156,0.0
0,0.5238703521257528,0.4945712324390978,0.19856919719604377,0.5697733923154307,0.5094768129038119,0.18789827484504154,0.6112155280325573,0.24025718297377174,0.0
0,0.5166156695716334,0.4965244240214181,0.19052168190000845,0.5751186508965525,0.5017272003650283,0.18534571666740068,0.6141600674415882,0.23134321115822348,0.0
0,0.5081621023075412,0.49372753625583343,0.18468267397614474,0.5752364189935666,0.4929116680828707,0.18165164610679035,0.6173261719636302,0.22562792810315863,0.0
0,0.4989231382713634,0.4879170208695241,0.17913650713401066,0.5717122799029883,0.47945015221488685,0.17537539184169829,0.6207197693543052,0.22093983987048801,0.0
0,0.48973495113632604,0.4831843053873216,0.17348128455747755,0.5676149914257944,0.46108076776424334,0.1645961973282397,0.6271347757509439,0.2171389442248965,0.0
0,0.48324032406333545,0.47981540014647966,0.1704234355383363,0.5635861272308357,0.4517146807230753,0.15590375481219407,0.6298207253112287,0.21544504064433717,0.0
0,0.4756838453853652,0.47569079297350847,0.17130374984981928,0.5592986723850945,0.44245034937280814,0.14286672505630366,0.6320270878655917,0.2176559752938764,0.0
0,0.4719820781952195,0.47384275389986524,0.17336841545308057,0.5581310133777072,0.43834082531568797,0.1348947959981505,0.6322474762258474,0.22141617037458466,0.0
0,0.4693614831851673,0.47340930341028953,0.17633995843791486,0.5584173593491526,0.4355812845101987,0.12714971056317925,0.6329662430928018,0.22683887774251701,0.0
0,0.46953363397279435,0.47646491661713203,0.18261478431730835,0.5620380347711272,0.4350499210928528,0.1173689726650005,0.6362624584568579,0.23775701279032557,0.0
0,0.4709333501846672,0.47932389059376024,0.18730024317962982,0.5656561224258227,0.4352672195263623,0.11228559985786955,0.6384122418833202,0.24669040019606495,0.0
0,0.4737765049402835,0.48322449410298823,0.19239157386313113,0.5697646365296163,0.43599083065338995,0.10856079205839637,0.6424671873450223,0.2572271627262163,0.0
0,0.47877030116990604,0.4887155759656423,0.20055620861776563,0.5744191994845005,0.43653775941719297,0.10539415050206295,0.6526825774094498,0.2754621243389297,0.0
0,0.4828751012050456,0.49157636962109486,0.20617593462057454,0.5759047419278361,0.43721666877447907,0.10501031213196549,0.6623582797069683,0.288100291681272,0.0
0,0.48694090187814787,0.48999492588886007,0.21263539154308486,0.5705092269174553,0.43722221962361496,0.10624911699281911,0.6736263436493746,0.30507088719555747,0.0
0,0.48782825084251813,0.48487447514340154,0.21534355164927838,0.5611088739767993,0.43566511348700165,0.11070696291889301,0.6778944259597096,0.31368833032996446,0.0
0,0.4795963815794488,0.469223505545072,0.21377535483657656,0.5381566520378374,0.4259348731947466,0.11906493810631749,0.6701615137718969,0.3156055602349848,0.0
0,0.472148674171007,0.4579999219106279,0.21167392060848927,0.5225562960175815,0.41850991876948435,0.12446413483573886,0.660881664899675,0.3134890612386845,0.0
0,0.465377895787081,0.4475512985031065,0.2102525969413414,0.5082341278891133,0.4121252554722666,0.13035862847935836,0.6517118582922796,0.31073944299546374,0.0
0,0.44896487053741,0.4215150536122041,0.20628395682879772,0.4741390150954703,0.3988387293951333,0.15055080582358232,0.6245845890678924,0.29929212645035325,0.0
0,0.44032196947247776,0.4076225287413239,0.20223084695312404,0.4564633809818687,0.39349565713644746,0.16590742835886785,0.6053609108992422,0.2877620370436651,0.0
0,0.4318063477847913,0.39399467743177485,0.19533616585293234,0.4393937324699582,0.39145072367944633,0.19039572293853196,0.5828703251570055,0.27207942092870924,0.0
0,0.4294371805780193,0.3894999744136993,0.19009058284725594,0.43228222199580263,0.39296332461638667,0.20672856460232486,0.5717728750777744,0.2615032384643516,0.0
0,0.42854888960623577,0.38880572651968864,0.18459467898947066,0.431297588084161,0.39598233457614374,0.22145066336854669,0.5650996056720048,0.249657072521745,0.0
0,0.4277422121022214,0.39085710559593495,0.17791630024456698,0.4345648408474735,0.39732975981446045,0.23091525741241314,0.5593041714849892,0.24156183437850243,0.0
0,0.42811005912546374,0.39204702482355697,0.17472016437403007,0.43665380123108616,0.39736406347941233,0.2325361185397493,0.5603755848517163,0.23726843600356076,0.0
0,0.4279771381686862,0.39248629272085617,0.17192069206215058,0.4377793198227572,0.39814322913841516,0.23313421698078965,0.5639674197123647,0.23382614433538507,0.0
0,0.4259970495376477,0.3910814298498512,0.16926145186039923,0.43759004649450256,0.39767217269808774,0.23117557777656053,0.5687047760367305,0.23267218345607585,0.0
0,0.4230679267664586,0.38937655069116883,0.1667832650383207,0.4368527735918586,0.39672158890811027,0.22772953103738522,0.5737515004615399,0.23304908026331647,0.0
0,0.42113886946738716,0.3883072156715642,0.16473856146851798,0.43636086434229626,0.39656259426449464,0.2239730454275207,0.5799654843148383,0.23480284601636964,0.0
0,0.4213108639160974,0.388206076974184,0.1605511327995609,0.437141380811865,0.39976606958100247,0.21266686363590173,0.5998490744561508,0.24597170994973216,0.0
0,0.4252277274927906,0.38935989085447864,0.15809789798997095,0.43876743376301164,0.40381610501483145,0.20188757772655935,0.6148668139554299,0.26247559991183944,0.0
0,0.42659597767455554,0.3908428595893139,0.15680660488242626,0.4406830481000861,0.4053544019296994,0.19571143996849705,0.618405376418248,0.2745045523878932,0.0
0,0.42781825628631753,0.39352998318029864,0.15575264269623929,0.4439525254131032,0.40783116290605476,0.19044246052912692,0.6170695497185447,0.2862018219842877,0.0
0,0.42481419779948887,0.3960878277403187,0.15308079567165964,0.44861185830497774,0.4092689134931232,0.18137085629437968,0.5976586520690754,0.3044821890308776,0.0
0,0.4230588587861905,0.39671799827216436,0.15213930978182827,0.45076185885583087,0.40917416362836107,0.177925688972852,0.5876695731624643,0.3107140566132295,0.0
0,0.4201856978630628,0.39826151462387377,0.1508355161438789,0.45649598182652024,0.4096089296968378,0.17091484024229892,0.5668852753618125,0.32168883798622133,0.0
0,0.41542991649114713,0.39962956653684384,0.14872646375376328,0.4652752819897955,0.41011616059905315,0.1598979797090847,0.5393781052833331,0.3320715429366902,0.0
0,0.41142104467551716,0.39946991953387867,0.14728455113405461,0.4700268772182191,0.40960323880985494,0.15206327349788581,0.5201132571507019,0.33440062147882643,0.0
0,0.40382740801372424,0.39687279054564384,0.1453422426318222,0.4728344450376047,0.4057717008337149,0.13947523475359705,0.49075247232503844,0.3298681925962914,0.0
0,0.3937507668691511,0.3901074237443565,0.14369828335076673,0.4685383535641071,0.397392271701938,0.12812244743906517,0.4657162926801573,0.3188932557622392,0.0
0,0.3859273518568471,0.3841818394819887,0.1444209021799702,0.4618127871415801,0.390078771674356,0.122240522685606,0.4520087231019949,0.30961338062683935,0.0
0,0.3764259498966792,0.3764277049875818,0.14621837696623227,0.4524098525823496,0.3812349554615441,0.11798352423259002,0.4403349607670314,0.3005598681055505,0.0
0,0.3612082100081343,0.36431358255520996,0.14953300523289753,0.43804872149719465,0.3660920839335208,0.11597627367265623,0.4288072559234612,0.2901516861526696,0.0
0,0.3535756425011315,0.35796536008082186,0.15178539458120238,0.4299818481654763,0.3586220058074665,0.11567867268063517,0.42461869968021804,0.2863630334146962,0.0
0,0.3473671472035248,0.35332249253278813,0.15450725465279183,0.4229999564428499,0.3519164887410929,0.11578634716845777,0.4220861668165214,0.28480492845634153,0.0
0,0.34213821143358486,0.3506742401265773,0.15768088516132167,0.4169180490920375,0.3462786227277201,0.11628696136132859,0.420357173964677,0.2844212669293527,0.0
0,0.33817909362219156,0.35037362292942925,0.1610832073487079,0.41242177931297247,0.34250218813104777,0.11705011037795247,0.41976997073337996,0.28527220768678446,0.0
0,0.34020688253689824,0.3603533452750864,0.16688109172176058,0.4139501345908166,0.34531990920491723,0.11867884974557798,0.4247033364929539,0.2894286306424749,0.0
0,0.3462310583485277,0.3699556575893674,0.16932956656953693,0.4200046981137674,0.3513623669949202,0.1194491397701438,0.4303226488570392,0.2923500785945391,0.0
0,0.3545195899712567,0.38199801160794183,0.1707631023014236,0.42791078441917246,0.35938638322139593,0.1199254429070916,0.43665059462553074,0.2941503187674624,0.0
0,0.36484573475382603,0.3963718833819265,0.17158471690177754,0.43773300244247465,0.3704143317235495,0.12003144480917624,0.4435191538413134,0.29529372395820336,0.0
0,0.38707120838141446,0.42633438483217684,0.17015945104298397,0.46011411367101746,0.3940580034547279,0.11824202020639701,0.45551173155240177,0.2937801446846353,0.0
0,0.398931788311517,0.44128281790898316,0.1694854265711777,0.4720408420370329,0.40647689007316634,0.11716810849171434,0.4616702810411542,0.29272160267874187,0.0
0,0.42117710236887534,0.4668913496094619,0.16575795764337412,0.49285692022715616,0.42906301831217664,0.11362924347452664,0.4710755879481179,0.28618303549701035,0.0
0,0.44063452270784037,0.48533393439998174,0.16006735060695285,0.5082795141990356,0.4474650020599447,0.10905162844331422,0.47723049820845087,0.2756155467103206,0.0
0,0.4578949643278121,0.49785661831570366,0.15467451724552353,0.5194451459048751,0.46234821763784234,0.10442656843716114,0.48228170562731976,0.26511400495741905,0.0
0,0.4772967196483487,0.5032724171536301,0.14910911697296583,0.5262532309116483,0.4772433707560955,0.09816029479835883,0.48691693650763423,0.2491128375146745,0.0
0,0.4858921958223886,0.5009764592604122,0.147020460110681,0.5257948157148684,0.4842634344856306,0.09423885183440414,0.48831474964721333,0.23819938487651393,0.0
0,0.49318324403640956,0.4915087988238448,0.14608781731703496,0.519485962721825,0.49090366071037045,0.08869054728031789,0.48831041506307743,0.2227788467946537,0.0
0,0.49158351552106894,0.4792760631768742,0.14585799282689713,0.5089796237283738,0.4906868999536623,0.0850149472127722,0.48644616340523805,0.21360984247012355,0.0
0,0.4870408762615888,0.4624473928687282,0.14552795144696662,0.4922471294438881,0.48525915232147626,0.08137167802993987,0.4861125550870879,0.20343684333756726,0.0
0,0.4733663751838138,0.4380524421119645,0.1445962527903482,0.47288921928150157,0.47219667166929974,0.07742903317729025,0.48785873519847356,0.18980391294436,0.0
0,0.4636077093065626,0.42440692636436,0.14413252604042345,0.4621251198460997,0.4642288444230569,0.07567980400907132,0.4902058307550536,0.18365060376285,0.0
0,0.4530523244883229,0.4111408737326988,0.1436535788096145,0.4515049162929163,0.45529217037329894,0.07466658465134934,0.49433993996760545,0.17887579168995313,0.0
0,0.4435270891991508,0.397740033913754,0.1426117324757046,0.4403727756123784,0.4462705592445432,0.07415548315294467,0.4992291412812829,0.1751425439841906,0.0
0,0.43500449857705015,0.38743547264074857,0.1417828347722246,0.42988844895054734,0.4367133925835638,0.0740131919726547,0.5051677408713787,0.1727453378203029,0.0
0,0.427351056676344,0.3798462965045795,0.14149729459190433,0.42084702792695516,0.4306533915455629,0.07435930449180711,0.5115323129770798,0.1717014833806353,0.0
0,0.4155416091030746,0.3697665771587692,0.14254280058503654,0.4080216308526006,0.42205102404061157,0.07640586493801496,0.5250699753794091,0.1714018380843941,0.0
0,0.4064973077802147,0.3639432771296382,0.14563698567283925,0.40149295911800276,0.416195053447052,0.08045590809436066,0.5366670633116702,0.1734520103063831,0.0
0,0.40285945307337667,0.3623153614359337,0.14784020662221384,0.399443330473435,0.41401357964977986,0.08326736003796714,0.5417934740589287,0.17506947884494073,0.0
0,0.39428845585614547,0.36054760557541976,0.15569621549045976,0.39543447028271,0.40846682298331344,0.09466801375690401,0.5533124918495105,0.1819534214767184,0.0
0,0.3881043651971551,0.3614302796030642,0.16498302953451116,0.39289590631429855,0.404580380302413,0.11034855203971694,0.5580172167119742,0.19146581187978162,0.0
0,0.3859141333251787,0.3634592223994166,0.17159128860678308,0.3918740670550833,0.40424256703260025,0.12317330284125537,0.5570920660859094,0.19880036502750437,0.0
0,0.38644047108838353,0.3697943175374601,0.18168278410659003,0.39399347459733014,0.4072893132257843,0.14455760213049745,0.5518694373089035,0.21257919624949315,0.0
0,0.38885433875008274,0.3752651965298873,0.18798795637600263,0.3978739747734367,0.41128136361802664,0.15971107126037482,0.5443373246513677,0.22349138282293954,0.0
0,0.3925641668148429,0.38181910271269787,0.19379237486100084,0.4046608931780145,0.4165383242308994,0.17468162603972098,0.5312954307040241,0.23516233835675301,0.0
0,0.39879964072308294,0.3900857928419556,0.19971449861387888,0.41436735204578445,0.42563112219101623,0.18867961127662458,0.5198553718189013,0.24775829254859752,0.0
0,0.40736010768274084,0.39950450587327074,0.20536760800925072,0.42617920309488605,0.437410162179084,0.20089930778916895,0.5117349353466896,0.26057820356367917,0.0
0,0.417969227864396,0.40915331203813293,0.21101465889202228,0.43895461655323514,0.44984615783131143,0.21071263320781847,0.5070375920444095,0.2722559860482705,0.0
0,0.43465758367151136,0.42059912488087486,0.21794884026992994,0.457564656723103,0.4679926432446984,0.2201578844921551,0.5059798292947363,0.2861650327569564,0.0
0,0.44445492263146336,0.42435555670678515,0.22073759318602718,0.4667884749864275,0.4773720544357592,0.22150693132450572,0.5051620273283847,0.2917018574204235,0.0
0,0.4568688795440711,0.4257342083727095,0.22305574036414444,0.4761350866478052,0.48776214911092197,0.2175782534648946,0.5045703739135693,0.29481014809739386,0.0
0,0.46606329597920904,0.42280282419319126,0.22339940688169857,0.4802815346454932,0.49280315573643124,0.2059288422373134,0.5031760166537966,0.28956996027103515,0.0
0,0.4688882188939759,0.4215241637861013,0.22367369745263227,0.4811284902095652,0.4937252356758626,0.20123560178811345,0.5029568206704353,0.28701857839335887,0.0
0,0.4759926754432034,0.41672860971646336,0.22466857127019396,0.48143248144635264,0.49312043150790436,0.18524613524256203,0.5032473556681125,0.2795435818936298,0.0
0,0.4808951149462032,0.4145339128996882,0.2259310307379275,0.48174937142084584,0.4915580498163231,0.17510840371425218,0.5060519096920493,0.27643460790027535,0.0
0,0.49104203669670005,0.4137834594094086,0.22943459849848816,0.48445153584854656,0.48874633747154583,0.16172046314103272,0.5117869614356808,0.2747562677656185,0.0
0,0.5011203100605665,0.4165238451620088,0.23364413688512092,0.488566757306371,0.4893614539416401,0.15430992527579712,0.5173873362658871,0.27627387167721135,0.0
0,0.5214673196492151,0.4245622841586892,0.24138103920260215,0.49604402964700994,0.4931469384254381,0.1445965188361951,0.5301099732910565,0.2811948274715103,0.0
0,0.5458702621288005,0.4334483700463817,0.24755451719237334,0.5036228508260078,0.504648531158158,0.14067539805754473,0.5407644544777731,0.2859620985197153,0.0
0,0.5784846456766072,0.44396548223149074,0.2540162205629814,0.5129506466042065,0.5260864486286281,0.13946149655464954,0.552602368550522,0.2906983837931038,0.0
0,0.6443429620344763,0.4619938581685342,0.2637382302324984,0.5305170292658468,0.570133913434392,0.14137953920806753,0.572058565352423,0.2972656850759901,0.0
0,0.7070772775820238,0.4736622419090864,0.26901836006676716,0.543053570101434,0.6100918929028005,0.14373341819827978,0.5842740652142576,0.2999341886273857,0.0
0,0.7888360374138699,0.48576216914204084,0.27603394801191944,0.5570703592286146,0.659917195742255,0.1518629334780822,0.5942104609082173,0.30215612777483175,0.0
0,0.962172443006615,0.5070801051948916,0.28945527654845327,0.5821339663208658,0.7644761961628148,0.17466261226493413,0.6024309606630316,0.3027867988274059,0.0
0,1.221898044059466,0.5324485714500524,0.30444818618151454,0.6097260195677121,0.9138580682612497,0.208274998806914,0.6003835809005064,0.30013858062088794,0.0
0,1.4522433869453946,0.5514669422853452,0.31550209323163453,0.6283187432821898,1.0435225348304813,0.23701354398762772,0.5945983645687752,0.29588911079878966,0.0
0,1.7303765207834472,0.5726366197306901,0.32730101955032515,0.6474252249325688,1.198849294103089,0.27050842852874984,0.5868499513399763,0.2902338650781591,0.0
0,2.063021934968737,0.5941375879845409,0.3387937504640062,0.6648743569133796,1.3838459082872638,0.31034649914049295,0.5735186379464208,0.2812223306645094,0.0
0,2.63455108459137,0.6377728234185958,0.3562924962835016,0.6989161676223534,1.6998179928765451,0.3758757658675269,0.5578374858748552,0.26740295390960167,0.0
0,3.0329013248005237,0.6718942945225148,0.36718355785266854,0.7238279672833821,1.918577826150151,0.42105025564576176,0.5520555951890542,0.2588514887503425,0.0
0,3.587427392594411,0.723086314867513,0.3807332617118061,0.7604824423290455,2.221897988799959,0.48502433473108925,0.548812026194933,0.24776313562188823,0.0
0,3.8860509759415507,0.7516314761382872,0.3864777252724032,0.7818734485617224,2.3840879281391842,0.5213360486214832,0.5484400711042263,0.24084827649960971,0.0
0,4.12266282367192,0.7759300529154273,0.384365159525978,0.7969383009005541,2.508135737135213,0.5546748117206916,0.5459337383147379,0.23046265086683151,0.0
0,4.120751209950588,0.7786290517803861,0.3768607559800512,0.7948490634894761,2.502030245242978,0.5596568373838602,0.5459504628430522,0.22430002472361033,0.0
0,4.012361248507967,0.772511472679122,0.36801268437920087,0.7851297020548328,2.437426092754486,0.552997211643129,0.548486198442456,0.21902693451292837,0.0
0,3.648778338002985,0.7477654260283106,0.34925247653093117,0.7564917110625305,2.2352513614665837,0.5192566344002452,0.5556874133972639,0.21171690879526678,0.0
0,3.2705927781599566,0.7200208475879195,0.3305795466480868,0.7280876484200285,2.0284679812261817,0.47801406603595203,0.5600248600340324,0.2064440895747774,0.0
0,2.6565520789775534,0.6764330541864281,0.3003957158624274,0.6850734285348076,1.6927545512922504,0.40574283662510313,0.5680482277147162,0.19903201840199866,0.0
0,2.2489380814137454,0.6493710129727438,0.2803772722395898,0.6590172710812875,1.4724138131230975,0.35429408012000796,0.5740328510865906,0.19435126335657393,0.0
0,1.7204194003322477,0.6172300005099137,0.25505032341110945,0.6297022057181935,1.1918867303616054,0.2837232885750615,0.5847948210892255,0.18799379729514676,0.0
0,1.3052475155114707,0.5950718832243618,0.23295508530989872,0.611489086077994,0.9787719150863999,0.23484338500229887,0.592566653270348,0.18147597208134647,0.0
0,1.0898136564631222,0.5840201206016535,0.21838672114089971,0.6040070144645032,0.8728370076073813,0.20920193930536027,0.5926820136982238,0.1757618692648958,0.0
0,0.9323322067791618,0.5762363214069929,0.20569161960353063,0.5996693735615107,0.794146614130496,0.1889262884520333,0.5899390298614974,0.1701154391950592,0.0
0,0.7624340280517179,0.5632943958120468,0.18754954433474375,0.5918669038096878,0.7078473015382742,0.16718535716095748,0.577755286703482,0.16230469203439485,0.0
0,0.6986932884505612,0.5548756209779583,0.17816328700071365,0.5864600612467161,0.6690087631886812,0.1579259678940001,0.5662245487900605,0.15838274988711482,0.0
0,0.6312524816712058,0.5381715508042932,0.16699035903270434,0.573512870210717,0.6189241104802107,0.14982890432235466,0.5439524711632797,0.15419957926057215,0.0
0,0.5945974298288359,0.5236036265398237,0.1611877652215073,0.5607878500850514,0.5857072903550194,0.14630985224711757,0.5276992205225894,0.15231160008983283,0.0
0,0.544828910227245,0.4950008749312128,0.15381388231779733,0.5345600746954421,0.5353968869383159,0.143376231132537,0.5008433662473484,0.15064630320516403,0.0
0,0.5128814270540671,0.4707888400634497,0.14936794875396936,0.5121096108667577,0.5019070205208783,0.14165622910871584,0.48180051174193406,0.15016841282584803,0.0
0,0.4845473035186635,0.44676309144961934,0.14599357060519777,0.4900310935390338,0.4711375074129591,0.13989551316210094,0.4653420992075954,0.1505459292163458,0.0
0,0.44542844816506993,0.4103205236014908,0.1424292421119665,0.45706220856053986,0.4280958609252917,0.13652299111411162,0.44596239259402054,0.15275710058538997,0.0
0,0.42303010444770717,0.3885071475106952,0.1414390059205534,0.4377232358124519,0.40339879728927897,0.1335923614602838,0.4371108101545891,0.15532214724602753,0.0
0,0.3938906248431305,0.36046249349076487,0.14124730057093107,0.4111970978344641,0.3721945888429247,0.1276063192231528,0.4326812297134228,0.15982788120771352,0.0
0,0.37974321300289443,0.3455119443970926,0.1410176825974731,0.3968714105181916,0.35641189770864523,0.121997995298085,0.4323536543562269,0.1627314248848934,0.0
0,0.3672949157945243,0.3290918562829488,0.1405067486368756,0.3818523865007863,0.34101612046111995,0.11405897605274073,0.43398695939934623,0.16686349479418972,0.0
0,0.35913749012852136,0.31545034352448426,0.13829435932104908,0.3692628381532492,0.3292074636936867,0.1053864560555654,0.433993193896641,0.16894505024775414,0.0
0,0.35482361924972095,0.30675313480966604,0.13528557228005922,0.3613660030313215,0.32182510192105407,0.10003076422984651,0.43167872757632897,0.16853292906378053,0.0
0,0.35134905725020205,0.29884420937393913,0.1314973235043519,0.3543841545424714,0.3148152924765323,0.09728784763230551,0.4277465916777676,0.16663569738639644,0.0
0,0.34453562153258865,0.28604234016457303,0.1235252552994336,0.34359535793159496,0.302485231892463,0.09618068084771988,0.4160880220859717,0.15984781402691817,0.0
0,0.34227085256409545,0.28206093447707625,0.12054097209742852,0.3404396422577274,0.29853378725814267,0.09633913597804859,0.4115954102230384,0.15696421845651423,0.0
0,0.33901528670047676,0.27591287741076403,0.11498035879682816,0.33619700729632157,0.2922805579038385,0.09758928569570434,0.4038831301040907,0.15121154726509525,0.0
0,0.33606275921444084,0.26990558249035523,0.10818483845358752,0.33426412391659716,0.28642927217411607,0.10094015861643624,0.3964587766473722,0.1428352482168123,0.0
0,0.3338052127772769,0.26639092571528233,0.10402160429303355,0.33682517587471544,0.2839469533585694,0.10527757428563092,0.3972645622084049,0.13548214796325742,0.0
0,0.33310858811001115,0.2658016719943634,0.10332137914616783,0.33809861280970654,0.2839632965633663,0.1068895079896888,0.3988227782352203,0.13342699978628664,0.0
0,0.33331814991846986,0.2682068436907775,0.10346244368171288,0.34415902066339027,0.2887913922567195,0.11164211133651086,0.4072150896125099,0.13073808328744813,0.0
